# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
GADD45A	ENSG00000116717	ENST00000484245	retained_intron	0	0	0	26	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10
GADD45A	ENSG00000116717	ENST00000617962	protein_coding	0	0	0	34	0	0	0	0	0	0	0	20	0	4	0	0	0	0	0	0	0	0	0	0	0	0	10
GADD45A	ENSG00000116717	ENST00000648742	protein_coding	0	1	0	33	0	1	1	0	0	0	0	19	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9
GADD45A	ENSG00000116717	ENST00000650283	protein_coding	0	1	0	33	0	1	1	0	0	0	0	19	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9
GALE	ENSG00000117308	ENST00000374497	protein_coding	0	0	0	14	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000418277	protein_coding	0	0	0	12	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000425913	protein_coding	0	0	0	11	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000429356	protein_coding	0	0	0	12	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000445705	protein_coding	0	0	0	10	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000456977	protein_coding	0	0	0	8	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
GALE	ENSG00000117308	ENST00000459934	processed_transcript	0	0	0	13	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000466250	processed_transcript	0	0	0	11	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000467070	processed_transcript	0	0	0	11	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000467493	processed_transcript	0	0	0	10	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000469556	processed_transcript	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
GALE	ENSG00000117308	ENST00000470383	processed_transcript	0	0	0	11	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000470949	processed_transcript	0	0	0	10	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000481736	processed_transcript	0	0	0	14	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000486382	processed_transcript	0	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GALE	ENSG00000117308	ENST00000617979	protein_coding	0	0	0	14	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6
GALNT2	ENSG00000143641	ENST00000366672	protein_coding	0	3	0	637	16	0	0	0	0	0	0	23	0	595	0	0	0	0	0	1	0	0	0	0	0	2	4
GALNT2	ENSG00000143641	ENST00000485438	processed_transcript	0	0	0	103	0	0	0	0	0	0	0	23	0	47	0	20	0	0	0	0	0	0	0	0	0	0	13
GALNT2	ENSG00000143641	ENST00000488903	processed_transcript	0	0	0	72	0	0	0	0	0	0	0	18	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4
GALNT2	ENSG00000143641	ENST00000492568	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	11	0	1	0	8	0	0	0	0	0	0	0	0	0	0	5
GALNT2	ENSG00000143641	ENST00000494106	processed_transcript	0	0	0	557	0	0	0	0	0	0	0	4	0	541	0	0	0	0	0	0	0	0	0	0	0	0	12
GAPDHP20	ENSG00000224333	ENST00000444107	processed_pseudogene	0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9
GAPDHP23	ENSG00000235595	ENST00000444823	processed_pseudogene	0	0	0	59	0	0	0	0	0	0	0	36	0	0	0	6	0	0	0	0	0	0	0	0	0	0	17
GAPDHP24	ENSG00000185221	ENST00000328713	processed_pseudogene	0	0	0	25	0	0	0	0	0	0	0	14	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8
GAPDHP27	ENSG00000239873	ENST00000447427	processed_pseudogene	0	0	0	38	0	0	0	0	0	0	0	20	0	0	0	8	0	0	0	0	0	0	0	0	0	0	10
GAPDHP29	ENSG00000178596	ENST00000429913	processed_pseudogene	0	0	0	11	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
GAPDHP32	ENSG00000226443	ENST00000433816	processed_pseudogene	0	0	0	41	0	0	0	0	0	0	0	21	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15
GAPDHP33	ENSG00000240244	ENST00000443168	processed_pseudogene	0	0	0	7	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
GAPDHP46	ENSG00000224678	ENST00000424043	processed_pseudogene	0	0	0	27	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
GAPDHP51	ENSG00000236973	ENST00000426454	processed_pseudogene	0	0	0	14	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5
GAPDHP58	ENSG00000229570	ENST00000438477	processed_pseudogene	0	0	0	40	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
GAPDHP64	ENSG00000231072	ENST00000419696	processed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6
GAPDHP74	ENSG00000232780	ENST00000449411	transcribed_processed_pseudogene	0	0	0	31	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15
GAPDHP74	ENSG00000232780	ENST00000632456	processed_transcript	0	0	0	31	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
GAPDHP75	ENSG00000226196	ENST00000433910	processed_pseudogene	0	0	0	45	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
GAS5	ENSG00000234741	ENST00000412059	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000414075		0	0	0	35	0	0	0	0	0	0	0	17	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000416952	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	6	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000421068	retained_intron	0	0	0	30	0	0	0	0	0	0	0	15	0	3	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000422008	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000422183	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000422207	retained_intron	0	0	0	30	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
GAS5	ENSG00000234741	ENST00000425771		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000430245		0	0	0	36	0	0	0	0	0	0	0	17	0	9	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000431268	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	5	0	4	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000432536		0	0	0	32	0	0	0	0	0	0	0	17	0	3	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000434796	retained_intron	0	0	0	30	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
GAS5	ENSG00000234741	ENST00000436285	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000436656	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	7	0	2	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000442067	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	5	0	4	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000443799	retained_intron	0	0	0	32	0	0	0	0	0	0	0	16	0	4	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000444470	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	6	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000448718		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000449289		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000449589	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	7	0	2	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000450589		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000451607		0	0	0	34	0	0	0	0	0	0	0	17	0	5	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000452197		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000454068		0	0	0	34	0	0	0	0	0	0	0	17	0	7	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000454813	retained_intron	0	0	0	30	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
GAS5	ENSG00000234741	ENST00000455838	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	6	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000456293	retained_intron	0	0	0	33	0	0	0	0	0	0	0	17	0	6	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000456812	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000458220	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	7	0	2	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000650796	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	3	0	6	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000651080		0	0	0	42	0	0	0	0	0	0	0	7	0	22	0	3	0	0	0	0	0	0	0	0	0	0	10
GAS5	ENSG00000234741	ENST00000684949		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000685008		0	0	0	35	0	0	0	0	0	0	0	17	0	7	0	2	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000685039		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000685107		0	0	0	35	0	0	0	0	0	0	0	17	0	6	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000685159		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000685758		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000686231		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000686460		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000686878		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000686918		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000686995		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000687022		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000687063		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000687189		0	0	0	37	0	0	0	0	0	0	0	19	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000687409	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	6	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000687435		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000687549		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000687710		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000687987		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000688557		0	0	0	35	0	0	0	0	0	0	0	17	0	7	0	2	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000688573		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000688895	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	6	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000688952		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000689238		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000689469	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	7	0	2	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000689860		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000689895		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000689958		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000690172		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000690228		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000690349		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000690448		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000690761		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000690941		0	0	0	35	0	0	0	0	0	0	0	17	0	6	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000691056		0	0	0	35	0	0	0	0	0	0	0	17	0	7	0	2	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000691137		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000691213		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000691712		0	0	0	35	0	0	0	0	0	0	0	17	0	6	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000691982		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000692671	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	7	0	2	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000692994		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000693030	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	6	0	3	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000693348		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000693450		0	0	0	35	0	0	0	0	0	0	0	17	0	7	0	2	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000693459		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000693469	retained_intron	0	0	0	35	0	0	0	0	0	0	0	17	0	4	0	5	0	0	0	0	0	0	0	0	0	0	9
GAS5	ENSG00000234741	ENST00000693521		0	0	0	35	0	0	0	0	0	0	0	17	0	8	0	1	0	0	0	0	0	0	0	0	0	0	9
GAS5-AS1	ENSG00000270084	ENST00000602767		0	0	0	30	0	0	0	0	0	0	0	10	0	2	0	4	0	0	0	0	0	0	0	0	0	0	14
GATAD2B	ENSG00000143614	ENST00000368655	protein_coding	0	1	0	137	7	0	0	0	0	0	0	8	0	120	0	0	0	0	0	0	0	0	0	0	0	1	2
GATAD2B	ENSG00000143614	ENST00000634401	protein_coding	0	0	0	121	0	0	0	0	0	0	0	4	0	115	0	0	0	0	0	0	0	0	0	0	0	0	2
GATAD2B	ENSG00000143614	ENST00000634408	protein_coding	0	1	0	129	0	0	0	0	0	0	0	7	0	120	0	0	0	0	0	0	0	0	0	0	0	1	2
GATAD2B	ENSG00000143614	ENST00000634544	protein_coding	0	1	0	128	0	0	0	0	0	0	0	7	0	120	0	0	0	0	0	0	0	0	0	0	0	1	1
GATAD2B	ENSG00000143614	ENST00000634564	protein_coding	0	1	0	17	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	1	9
GATAD2B	ENSG00000143614	ENST00000634645	retained_intron	0	0	0	11	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GATAD2B	ENSG00000143614	ENST00000634791	protein_coding	0	0	0	120	0	0	0	0	0	0	0	3	0	115	0	0	0	0	0	0	0	0	0	0	0	0	2
GATAD2B	ENSG00000143614	ENST00000636008	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	5	0	22	0	0	0	0	0	0	0	0	0	0	0	0	2
GATAD2B	ENSG00000143614	ENST00000636014	processed_transcript	0	0	0	87	0	0	0	0	0	0	0	9	0	75	0	0	0	0	0	0	0	0	0	0	0	0	3
GATAD2B	ENSG00000143614	ENST00000637331	protein_coding	0	0	0	111	0	0	0	0	0	0	0	9	0	97	0	0	0	0	0	0	0	0	0	0	0	0	5
GATAD2B	ENSG00000143614	ENST00000637918	protein_coding	0	0	0	50	2	0	0	0	0	0	0	12	0	30	0	0	0	0	0	0	0	0	0	0	0	0	6
GATAD2B	ENSG00000143614	ENST00000638051	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	3	0	18	0	0	0	0	0	0	0	0	0	0	0	0	4
GBA	ENSG00000177628	ENST00000327247	protein_coding	0	0	1	26	0	0	0	0	0	0	0	1	0	15	1	0	0	0	0	0	0	0	0	0	0	0	10
GBA	ENSG00000177628	ENST00000368373	protein_coding	0	0	1	18	0	0	0	0	0	0	0	1	0	10	1	0	0	0	0	0	0	0	0	0	0	0	7
GBA	ENSG00000177628	ENST00000427500	protein_coding	0	0	1	18	0	0	0	0	0	0	0	1	0	10	1	0	0	0	0	0	0	0	0	0	0	0	7
GBA	ENSG00000177628	ENST00000428024	protein_coding	0	0	0	27	0	0	1	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	9
GBA	ENSG00000177628	ENST00000460156	processed_transcript	0	0	0	15	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9
GBA	ENSG00000177628	ENST00000464536	processed_transcript	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
GBA	ENSG00000177628	ENST00000467918	processed_transcript	0	0	0	26	0	0	0	0	0	0	0	8	0	7	0	1	0	0	0	0	0	0	0	0	0	0	10
GBA	ENSG00000177628	ENST00000470104	processed_transcript	0	0	0	18	0	0	0	0	0	0	0	8	0	1	0	2	0	0	0	0	0	0	0	0	0	0	7
GBA	ENSG00000177628	ENST00000473570	processed_transcript	0	0	0	26	0	0	0	0	0	0	0	6	0	9	0	1	0	0	0	0	0	0	0	0	0	0	10
GBA	ENSG00000177628	ENST00000478472	processed_transcript	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
GBA	ENSG00000177628	ENST00000484489	processed_transcript	0	0	0	18	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	7
GBA	ENSG00000177628	ENST00000491081	processed_transcript	0	0	0	15	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	9
GBA	ENSG00000177628	ENST00000493842	processed_transcript	0	0	0	26	0	0	0	0	0	0	0	6	0	9	0	1	0	0	0	0	0	0	0	0	0	0	10
GBA	ENSG00000177628	ENST00000497670	processed_transcript	0	0	0	17	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	9
GBAP1	ENSG00000160766	ENST00000368374	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GBAP1	ENSG00000160766	ENST00000459805	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000462587	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000463838	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GBAP1	ENSG00000160766	ENST00000473223	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000486197	retained_intron	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000486869	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000566701	transcribed_unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000685216	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000685784	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000685875	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GBAP1	ENSG00000160766	ENST00000686276	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GBAP1	ENSG00000160766	ENST00000687187	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000687347	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GBAP1	ENSG00000160766	ENST00000687403	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000687632	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000688011	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000688224	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GBAP1	ENSG00000160766	ENST00000688506	retained_intron	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GBAP1	ENSG00000160766	ENST00000689471	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000689512	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GBAP1	ENSG00000160766	ENST00000689630	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
